Timestamp,Event,Object_ID
2026-03-25 13:25:58.177,Object_Spawned,T:0.87|H:2.23|W:0.61|Col:FFFFFF
2026-03-25 13:25:58.177,Object_Spawned,T:0.41|H:1.32|W:1.34|Col:FFFFFF
2026-03-25 13:25:58.177,Object_Spawned,T:0.04|H:0.57|W:1.94|Col:FFFFFF
2026-03-25 13:25:58.177,Object_Spawned,T:0.47|H:1.44|W:1.25|Col:FFFFFF
2026-03-25 13:25:58.178,Object_Spawned,T:0.05|H:0.61|W:1.91|Col:FFFFFF
2026-03-25 13:25:58.178,Object_Spawned,T:0.64|H:1.78|W:0.97|Col:FFFFFF
2026-03-25 13:25:58.178,Object_Spawned,T:0.26|H:1.03|W:1.58|Col:FFFFFF
2026-03-25 13:25:58.178,Object_Spawned,T:0.78|H:2.06|W:0.75|Col:FFFFFF
2026-03-25 13:25:58.178,Object_Spawned,T:0.90|H:2.30|W:0.56|Col:FFFFFF
2026-03-25 13:25:58.178,Object_Spawned,T:0.20|H:0.89|W:1.69|Col:FFFFFF
2026-03-25 13:25:58.178,Object_Spawned,T:0.90|H:2.30|W:0.56|Col:FFFFFF
2026-03-25 13:25:58.178,Object_Spawned,T:0.95|H:2.41|W:0.47|Col:FFFFFF
2026-03-25 13:25:58.178,Object_Spawned,T:0.78|H:2.06|W:0.75|Col:FFFFFF
2026-03-25 13:25:58.178,Object_Spawned,T:0.05|H:0.60|W:1.92|Col:FFFFFF
2026-03-25 13:25:58.178,Object_Spawned,T:0.72|H:1.94|W:0.85|Col:FFFFFF
2026-03-25 13:25:58.178,Object_Spawned,T:0.96|H:2.43|W:0.46|Col:FFFFFF
2026-03-25 13:25:58.178,Object_Spawned,T:0.92|H:2.34|W:0.53|Col:FFFFFF
2026-03-25 13:25:58.179,Object_Spawned,T:0.06|H:0.63|W:1.90|Col:FFFFFF
2026-03-25 13:25:58.179,Object_Spawned,T:0.48|H:1.47|W:1.23|Col:FFFFFF
2026-03-25 13:25:58.179,Object_Spawned,T:0.59|H:1.68|W:1.06|Col:FFFFFF
2026-03-25 13:25:58.179,Object_Spawned,T:0.30|H:1.11|W:1.52|Col:FFFFFF
2026-03-25 13:25:58.179,Object_Spawned,T:1.00|H:2.49|W:0.40|Col:FFFFFF
2026-03-25 13:25:58.179,Object_Spawned,T:0.11|H:0.71|W:1.83|Col:FFFFFF
2026-03-25 13:25:58.179,Object_Spawned,T:0.68|H:1.85|W:0.92|Col:FFFFFF
2026-03-25 13:25:58.179,Object_Spawned,T:0.86|H:2.22|W:0.62|Col:FFFFFF
2026-03-25 13:25:58.179,Object_Spawned,T:0.55|H:1.59|W:1.13|Col:FFFFFF
2026-03-25 13:25:58.179,Object_Spawned,T:0.74|H:1.98|W:0.82|Col:FFFFFF
2026-03-25 13:25:58.179,Object_Spawned,T:0.34|H:1.17|W:1.46|Col:FFFFFF
2026-03-25 13:32:08.879,Object_Spawned,T:0.10|H:0.70|W:1.84|Col:3F1F65
2026-03-25 13:32:08.884,Object_Spawned,T:0.84|H:2.18|W:0.65|Col:94CE51
2026-03-25 13:32:08.889,Object_Spawned,T:0.69|H:1.88|W:0.89|Col:35B57A
2026-03-25 13:32:08.889,Object_Spawned,T:0.00|H:0.51|W:1.99|Col:440255
2026-03-25 13:32:08.890,Object_Spawned,T:0.13|H:0.76|W:1.79|Col:3D276A
2026-03-25 13:32:08.890,Object_Spawned,T:0.09|H:0.68|W:1.85|Col:3F1C63
2026-03-25 13:32:08.890,Object_Spawned,T:0.06|H:0.61|W:1.91|Col:41125E
2026-03-25 13:32:08.890,Object_Spawned,T:0.29|H:1.08|W:1.54|Col:345684
2026-03-25 13:32:08.890,Object_Spawned,T:0.15|H:0.80|W:1.76|Col:3C2C6C
2026-03-25 13:32:08.890,Object_Spawned,T:0.56|H:1.63|W:1.10|Col:339981
2026-03-25 13:32:08.890,Object_Spawned,T:0.81|H:2.12|W:0.71|Col:7EC85A
2026-03-25 13:32:08.890,Object_Spawned,T:0.92|H:2.34|W:0.53|Col:C7DA3C
2026-03-25 13:32:08.890,Object_Spawned,T:0.73|H:1.95|W:0.84|Col:46BB72
2026-03-25 13:32:08.890,Object_Spawned,T:0.25|H:1.00|W:1.60|Col:374A7D
2026-03-25 13:32:08.890,Object_Spawned,T:0.24|H:0.98|W:1.62|Col:37477C
2026-03-25 13:32:08.891,Object_Spawned,T:0.03|H:0.56|W:1.95|Col:420959
2026-03-25 13:32:08.891,Object_Spawned,T:0.49|H:1.48|W:1.22|Col:338886
2026-03-25 13:32:08.891,Object_Spawned,T:0.78|H:2.07|W:0.75|Col:6DC462
2026-03-25 13:32:08.891,Object_Spawned,T:0.59|H:1.69|W:1.05|Col:349F7F
2026-03-25 13:32:08.891,Object_Spawned,T:0.81|H:2.11|W:0.71|Col:7CC85B
2026-03-25 13:32:08.891,Object_Spawned,T:0.96|H:2.42|W:0.46|Col:E3E130
2026-03-25 13:32:08.891,Object_Spawned,T:0.25|H:1.01|W:1.59|Col:364C7E
2026-03-25 13:32:08.891,Object_Spawned,T:0.84|H:2.18|W:0.66|Col:91CD52
2026-03-25 13:32:08.891,Object_Spawned,T:0.81|H:2.12|W:0.70|Col:7FC95A
2026-03-25 13:32:08.891,Object_Spawned,T:0.82|H:2.14|W:0.69|Col:84CA58
2026-03-25 13:32:08.891,Object_Spawned,T:0.43|H:1.35|W:1.32|Col:327989
2026-03-25 13:32:08.891,Object_Spawned,T:0.45|H:1.40|W:1.28|Col:327E88
2026-03-25 13:32:08.891,Object_Spawned,T:0.10|H:0.70|W:1.84|Col:3E1F65
2026-03-25 13:32:08.891,Object_Spawned,T:0.14|H:0.79|W:1.77|Col:3C2C6C
2026-03-25 13:32:08.892,Object_Spawned,T:0.36|H:1.22|W:1.43|Col:316A8E
2026-03-25 13:32:08.892,Object_Spawned,T:0.44|H:1.37|W:1.30|Col:327C89
2026-03-25 13:32:08.892,Object_Spawned,T:0.96|H:2.42|W:0.46|Col:E2E130
2026-03-25 13:32:08.892,Object_Spawned,T:0.91|H:2.32|W:0.54|Col:C1D93E
